Experiment;Season;Plot;Site;Region;Landuse;Block;Blockcode;Samplecode;Treatment;Littertype;Teabag code;Initial weight including bag, cord and label (g);Initial weight tea only (g);Ashed subsample percentage controll initial tea only (%);Ashed initial corrected weight  tea only (g);Final weight including bag and cord, no label (g);Final weight  tea only (g);Final weight tea only (from ash protocol);Ashed final subsample percentage  (%);Ashed final corrected weight  tea only (g);Burial date;Recovery date;incubation time red and green tea (days);Massloss (g) Ash uncorrected;Massloss (g);rain.sum (mm);CLAY %;SILT %;SAND %;Soil.Class;OC %;N.D. tree (m);N.D.Mound (m);Mound type;Tree with ants;Moisture %;Temperature (C);Lat;Long;Sign of termite cheeting;Sign of hole(s);Sign of roots ;S;K
Main;Dry;76;Maswa;Dry;Wild;2;Dry_W2;Dry_W2_T4;Open;Green;G60;2.123;1.873;5.51;1.770;1.954;1.804;1.806;5.87;1.70;21.07.2017;28.09.2017;69;0.070;0.070;6.90;45.27;23.60;31.12;clay;5.05;6.7;19.3;M;1;11.1;27.75;-3.302456019;34.84787199;NO;NO;NO;;
Main;Dry;77;Maswa;Dry;Wild;2;Dry_W2;Dry_W2_T5;Open;Green;;;;5.51;;;;;;;;;;;;;45.27;23.60;31.12;clay;6.05;3.1;9.8;O;1;;;-3.302328028;34.84822302;NO;NO;NO;0.849296955;
Main;Dry;78;Maswa;Dry;Wild;2;Dry_W2;Dry_W2_T6;Open;Green;G97;2.096;1.846;5.51;1.744;1.765;1.614;1.610;5.65;1.52;21.07.2017;28.09.2017;69;0.232;0.225;6.90;45.27;23.60;31.12;clay;7.05;10.4;15.4;M;1;11.15;28.35;-3.302568002;34.84816703;NO;YES;NO;0.491074908;
Main;Dry;79;Maswa;Dry;Wild;2;Dry_W2;Dry_W2_T7;Open;Green;G130;1.976;1.726;5.51;1.631;1.855;1.704;1.693;5.84;1.59;21.07.2017;28.09.2017;69;0.022;0.037;6.90;45.27;23.60;31.12;clay;8.05;3;5;G;1;9.2;26.25;-3.30262701;34.84840801;NO;NO;NO;0.114675825;
Main;Dry;80;Maswa;Dry;Wild;2;Dry_W2;Dry_W2_T8;Open;Green;G24;2.090;1.840;5.51;1.739;1.908;1.758;1.747;5.41;1.65;21.07.2017;28.09.2017;69;0.082;0.087;6.90;45.27;23.60;31.12;clay;9.05;2.7;12.4;O;1;11.75;27.70;-3.302853992;34.847989;NO;NO;NO;;
Main;Dry;81;Maswa;Dry;Wild;3;Dry_W3;Dry_W3_T1;Open;Green;G312;2.018;1.768;5.51;1.671;1.798;1.647;1.671;5.51;1.58;21.07.2017;28.09.2017;69;0.121;0.091;12.56;38.69;26.81;34.50;clay loam;2.55;6.2;13.3;O;0;11.85;26.35;-3.295715963;34.852461;NO;NO;NO;0.159923891;
Main;Dry;82;Maswa;Dry;Wild;3;Dry_W3;Dry_W3_T2;Open;Green;G356;1.987;1.737;5.51;1.641;1.777;1.626;1.649;5.27;1.56;21.07.2017;28.09.2017;69;0.111;0.079;12.56;38.69;26.81;34.50;clay loam;3.55;2.4;16.6;O;;9.95;25.50;-3.295723004;34.85241699;NO;NO;NO;0.205855633;
Main;Dry;83;Maswa;Dry;Wild;3;Dry_W3;Dry_W3_T3;Open;Green;G331;2.055;1.805;5.51;1.706;1.836;1.685;1.717;5.69;1.62;21.07.2017;28.09.2017;69;0.120;0.086;12.56;38.69;26.81;34.50;clay loam;4.55;6.4;42;M;1;10.05;26.05;-3.295743037;34.85230903;NO;YES;NO;0.156664447;
Main;Dry;84;Maswa;Dry;Wild;3;Dry_W3;Dry_W3_T4;Open;Green;G101;2.173;1.923;5.51;1.817;1.943;1.793;1.833;5.55;1.73;21.07.2017;28.09.2017;69;0.130;0.086;12.56;38.69;26.81;34.50;clay loam;5.55;5.5;55.8;M;1;10.15;26.55;-3.295795005;34.85232001;NO;YES;NO;;
Main;Dry;85;Maswa;Dry;Wild;3;Dry_W3;Dry_W3_T5;Open;Green;;;;5.51;;;;;;;;;;;;;38.69;26.81;34.50;clay loam;6.55;8.6;3.8;O;0;;;-3.295710012;34.85228397;NO;NO;NO;0.726859717;
Main;Dry;86;Maswa;Dry;Wild;3;Dry_W3;Dry_W3_T6;Open;Green;G31;1.939;1.689;5.51;1.596;1.483;1.332;1.233;7.73;1.14;21.07.2017;28.09.2017;69;0.357;0.459;12.56;38.69;26.81;34.50;clay loam;7.55;3.7;7.5;O;0;11.75;26.90;-3.29561404;34.85213703;NO;YES;NO;0.1332051;
Main;Dry;87;Maswa;Dry;Wild;3;Dry_W3;Dry_W3_T7;Open;Green;G220;2.118;1.868;5.51;1.765;1.967;1.817;1.833;5.91;1.72;21.07.2017;28.09.2017;69;0.052;0.041;12.56;38.69;26.81;34.50;clay loam;8.55;7.5;12.6;O;1;10.65;24.30;-3.295904975;34.85213603;NO;NO;NO;0.292366512;
Main;Dry;88;Maswa;Dry;Wild;3;Dry_W3;Dry_W3_T8;Open;Green;G531;2.011;1.761;5.51;1.664;1.859;1.709;1.728;7.26;1.60;21.07.2017;28.09.2017;69;0.052;0.062;12.56;38.69;26.81;34.50;clay loam;9.55;;;;;11.7;26.05;-3.295953004;34.85242504;NO;NO;NO;0.158468686;
Main;Dry;89;Maswa;Dry;Wild;4;Dry_W4;Dry_W4_T1;Open;Green;G35;2.030;1.780;5.51;1.682;1.863;1.713;1.703;5.61;1.61;21.07.2017;28.09.2017;69;0.067;0.074;12.56;28.15;25.09;46.77;sandy clay loam;2.17;7.3;35.8;O;0;10.5;26.60;-3.296670998;34.85440702;NO;NO;NO;0.16862149;
Main;Dry;90;Maswa;Dry;Wild;4;Dry_W4;Dry_W4_T2;Open;Green;G264;2.107;1.857;5.51;1.755;1.526;1.376;1.277;7.09;1.19;21.07.2017;28.09.2017;69;0.482;0.569;12.56;28.15;25.09;46.77;sandy clay loam;3.17;7.7;30.4;O;0;9.85;26.45;-3.296686001;34.85437199;NO;NO;NO;0.200901076;
Main;Dry;91;Maswa;Dry;Wild;4;Dry_W4;Dry_W4_T3;Open;Green;G13;2.085;1.835;5.51;1.734;1.910;1.760;1.770;5.96;1.66;21.07.2017;28.09.2017;69;0.075;0.069;12.56;28.15;25.09;46.77;sandy clay loam;4.17;6.1;39.4;O;1;10.95;25.95;-3.296618024;34.85446402;NO;NO;NO;0.152230615;
Main;Dry;92;Maswa;Dry;Wild;4;Dry_W4;Dry_W4_T4;Open;Green;G324;2.043;1.793;5.51;1.694;1.685;1.534;1.570;7.60;1.45;21.07.2017;28.09.2017;69;0.259;0.244;12.56;28.15;25.09;46.77;sandy clay loam;5.17;7.7;24.8;O;1;10.25;26.00;-3.296553986;34.85445597;NO;YES;NO;;
Main;Dry;93;Maswa;Dry;Wild;4;Dry_W4;Dry_W4_T5;Open;Green;G99;2.097;1.847;5.51;1.745;1.919;1.768;1.754;6.17;1.65;21.07.2017;28.09.2017;69;0.079;0.100;12.56;28.15;25.09;46.77;sandy clay loam;6.17;6.6;40;O;1;10.45;26.40;-3.296478968;34.854331;NO;YES;NO;0.185269898;
Main;Dry;94;Maswa;Dry;Wild;4;Dry_W4;Dry_W4_T6;Open;Green;;;;5.51;;;;;;;;;;;;;28.15;25.09;46.77;sandy clay loam;7.17;;;;;;;-3.29646497;34.85434097;NO;NO;NO;0.92088268;
Main;Dry;95;Maswa;Dry;Wild;4;Dry_W4;Dry_W4_T7;Open;Green;G126;2.093;1.843;5.51;1.742;1.871;1.720;1.719;5.49;1.62;21.07.2017;28.09.2017;69;0.123;0.117;12.56;28.15;25.09;46.77;sandy clay loam;8.17;5.4;15.2;O;0;8.75;27.35;-3.296725983;34.854216;NO;NO;NO;0.106552879;
Main;Dry;96;Maswa;Dry;Wild;4;Dry_W4;Dry_W4_T8;Open;Green;G244;2.040;1.790;5.51;1.691;1.865;1.714;1.713;5.88;1.61;21.07.2017;28.09.2017;69;0.076;0.079;12.56;28.15;25.09;46.77;sandy clay loam;9.17;4;34.4;O;0;5.1;25.95;-3.296836037;34.85446201;NO;NO;NO;0.150135731;
Main;Dry;97;Mwantimba;Wet;Agriculture;1;Wet_Ag1;Wet_Ag1_T1;Open;Green;G432;2.066;1.816;5.51;1.716;0.968;0.817;0.718;23.61;0.55;23.07.2017;02.10.2017;71;0.999;1.167;137.20;45.96;14.92;39.12;clay;2.04;2.4;8.9;G;1;6.6;28.50;-2.369162031;34.06028104;YES;YES;NO;0.149339533;
Main;Dry;98;Mwantimba;Wet;Agriculture;1;Wet_Ag1;Wet_Ag1_T2;Open;Green;G184;1.925;1.675;5.51;1.583;0.992;0.841;0.798;12.15;0.70;23.07.2017;02.10.2017;71;0.834;0.882;137.20;45.96;14.92;39.12;clay;3.04;7.8;4.45;G;1;7.25;29.30;-2.369224979;34.06028599;YES;YES;NO;0.203650239;
Main;Dry;99;Mwantimba;Wet;Agriculture;1;Wet_Ag1;Wet_Ag1_T3;Open;Green;;;;5.51;;;;;;;;;;;;;45.96;14.92;39.12;clay;4.04;5.1;2.3;G;0;;;-2.369284993;34.06028104;NO;NO;NO;0.506300408;
Main;Dry;100;Mwantimba;Wet;Agriculture;1;Wet_Ag1;Wet_Ag1_T4;Open;Green;G176;2.059;1.809;5.51;1.709;1.315;1.164;1.086;14.19;0.93;23.07.2017;02.10.2017;71;0.645;0.777;137.20;45.96;14.92;39.12;clay;5.04;1.6;15;G;1;6.75;29.10;-2.369198995;34.06020803;YES;YES;NO;0.020394081;
Main;Dry;101;Mwantimba;Wet;Agriculture;1;Wet_Ag1;Wet_Ag1_T5;Open;Green;G11;1.839;1.589;5.51;1.502;1.017;0.866;0.843;15.77;0.71;23.07.2017;02.10.2017;71;0.723;0.792;137.20;45.96;14.92;39.12;clay;6.04;4.35;17;G;1;7.75;29.55;-2.369190026;34.06017702;YES;NO;NO;-0.069011801;
Main;Dry;102;Mwantimba;Wet;Agriculture;1;Wet_Ag1;Wet_Ag1_T6;Open;Green;G284;2.076;1.826;5.51;1.725;1.159;1.008;0.959;12.20;0.84;23.07.2017;02.10.2017;71;0.818;0.883;137.20;45.96;14.92;39.12;clay;7.04;7.7;21;G;1;7.3;29.05;-2.369135041;34.06018297;YES;YES;NO;0.05810387;
Main;Dry;103;Mwantimba;Wet;Agriculture;1;Wet_Ag1;Wet_Ag1_T7;Open;Green;G326;2.040;1.790;5.51;1.691;1.063;0.912;0.867;16.85;0.72;23.07.2017;02.10.2017;71;0.878;0.971;137.20;45.96;14.92;39.12;clay;8.04;3.25;16;G;1;30.9;28.80;-2.369133029;34.06023301;YES;YES;NO;0.221284078;
Main;Dry;104;Mwantimba;Wet;Agriculture;1;Wet_Ag1;Wet_Ag1_T8;Open;Green;G162;2.039;1.789;5.51;1.691;1.490;1.339;1.281;11.98;1.13;23.07.2017;02.10.2017;71;0.450;0.563;137.20;45.96;14.92;39.12;clay;9.04;10.5;17;G;1;9.3;28.05;-2.369291028;34.06016202;YES;NO;NO;0.124418202;
Main;Dry;105;Mwantimba;Wet;Agriculture;2;Wet_Ag2;Wet_Ag2_T1;Open;Green;G6;2.016;1.766;5.51;1.669;1.164;1.013;0.933;24.11;0.71;23.07.2017;02.10.2017;71;0.753;0.960;137.20;34.34;19.23;46.43;sandy clay loam;1.75;5.5;23.5;M;0;7.55;30.55;-2.369808024;34.05967101;NO;NO;NO;0.152656905;
Main;Dry;106;Mwantimba;Wet;Agriculture;2;Wet_Ag2;Wet_Ag2_T2;Open;Green;G20;2.032;1.782;5.51;1.684;1.083;0.932;0.945;11.81;0.83;23.07.2017;02.10.2017;71;0.850;0.851;137.20;34.34;19.23;46.43;sandy clay loam;2.75;8.6;17;M;0;6.1;31.30;-2.369762007;34.05973001;NO;YES;NO;-0.058660447;
Main;Dry;107;Mwantimba;Wet;Agriculture;2;Wet_Ag2;Wet_Ag2_T3;Open;Green;G129;1.963;1.713;5.51;1.619;1.096;0.945;0.846;37.90;0.53;23.07.2017;02.10.2017;71;0.768;1.093;137.20;34.34;19.23;46.43;sandy clay loam;3.75;3.85;15.5;M;0;5.3;30.20;-2.369840965;34.059814;YES;YES;NO;0.128196725;
Main;Dry;108;Mwantimba;Wet;Agriculture;2;Wet_Ag2;Wet_Ag2_T4;Open;Green;G258;2.128;1.878;5.51;1.775;0.927;0.777;0.748;20.21;0.60;23.07.2017;02.10.2017;71;1.102;1.178;137.20;34.34;19.23;46.43;sandy clay loam;4.75;9.7;22.5;M;0;7.65;31.80;-2.369862003;34.05975902;YES;NO;NO;0.12723916;
Main;Dry;109;Mwantimba;Wet;Agriculture;2;Wet_Ag2;Wet_Ag2_T5;Open;Green;G294;1.994;1.744;5.51;1.648;0.930;0.780;0.736;29.67;0.52;23.07.2017;02.10.2017;71;0.965;1.131;137.20;34.34;19.23;46.43;sandy clay loam;5.75;10.5;22.5;M;0;7.5;30.65;-2.369839037;34.059714;NO;NO;NO;0.181421651;
Main;Dry;110;Mwantimba;Wet;Agriculture;2;Wet_Ag2;Wet_Ag2_T6;Open;Green;G350;2.064;1.814;5.51;1.714;0.956;0.806;0.759;19.62;0.61;23.07.2017;02.10.2017;71;1.008;1.104;137.20;34.34;19.23;46.43;sandy clay loam;6.75;5.75;22.5;M;0;7.35;31.15;-2.369754966;34.05966899;YES;YES;NO;0.04458352;
Main;Dry;111;Mwantimba;Wet;Agriculture;2;Wet_Ag2;Wet_Ag2_T7;Open;Green;G274;2.120;1.870;5.51;1.767;1.078;0.927;0.883;17.28;0.73;23.07.2017;02.10.2017;71;0.943;1.037;137.20;34.34;19.23;46.43;sandy clay loam;7.75;6.1;26;M;0;8.3;29.55;-2.369733006;34.05961501;YES;NO;NO;0.510904727;
Main;Dry;112;Mwantimba;Wet;Agriculture;2;Wet_Ag2;Wet_Ag2_T8;Open;Green;;;;5.51;;;;;;;;;;;;;34.34;19.23;46.43;sandy clay loam;8.75;11.5;15;M;0;;;-2.36967098;34.05973596;NO;NO;NO;0.15780596;
Main;Dry;113;Mwantimba;Wet;Agriculture;3;Wet_Ag3;Wet_Ag3_T1;Open;Green;G314;2.043;1.793;5.51;1.694;0.781;0.630;0.593;21.80;0.46;23.07.2017;30.09.2017;69;1.163;1.230;136.27;27.96;4.92;67.12;sandy clay loam;0.89;26;88.5;G;0;6.35;28.90;-2.348719994;34.05139103;NO;NO;YES;;
Main;Dry;114;Mwantimba;Wet;Agriculture;3;Wet_Ag3;Wet_Ag3_T2;Open;Green;G263;2.096;1.846;5.51;1.744;0.833;0.683;0.707;29.13;0.50;23.07.2017;30.09.2017;69;1.164;1.243;136.27;27.96;4.92;67.12;sandy clay loam;1.89;16.5;87.5;G;0;12.1;28.10;-2.348716976;34.05148499;NO;NO;NO;0.946707228;
Main;Dry;115;Mwantimba;Wet;Agriculture;3;Wet_Ag3;Wet_Ag3_T3;Open;Green;G125;2.098;1.848;5.51;1.746;0.781;0.631;0.599;18.50;0.49;23.07.2017;30.09.2017;69;1.218;1.258;136.27;27.96;4.92;67.12;sandy clay loam;2.89;19;79.5;G;1;6.9;28.95;-2.348780008;34.05149597;NO;NO;YES;0.934469536;
Main;Dry;116;Mwantimba;Wet;Agriculture;3;Wet_Ag3;Wet_Ag3_T4;Open;Green;G189;2.006;1.756;5.51;1.659;0.769;0.618;0.576;20.12;0.46;23.07.2017;30.09.2017;69;1.138;1.199;136.27;27.96;4.92;67.12;sandy clay loam;3.89;22.5;76;G;1;8.65;29.80;-2.348812027;34.05146697;NO;NO;YES;0.776611667;
Main;Dry;117;Mwantimba;Wet;Agriculture;3;Wet_Ag3;Wet_Ag3_T5;Open;Green;G533;2.107;1.857;5.51;1.755;1.007;0.856;0.757;29.28;0.54;23.07.2017;30.09.2017;69;1.001;1.219;136.27;27.96;4.92;67.12;sandy clay loam;4.89;23.5;76;G;1;10.15;29.05;-2.348814961;34.05143998;NO;NO;YES;0.586945318;
Main;Dry;118;Mwantimba;Wet;Agriculture;3;Wet_Ag3;Wet_Ag3_T6;Open;Green;G200;2.015;1.765;5.51;1.668;0.718;0.567;0.581;18.55;0.47;23.07.2017;30.09.2017;69;1.198;1.194;136.27;27.96;4.92;67.12;sandy clay loam;5.89;17.5;70.5;G;1;7.8;28.25;-2.348872963;34.05145498;NO;YES;YES;0.892722951;
Main;Dry;119;Mwantimba;Wet;Agriculture;3;Wet_Ag3;Wet_Ag3_T7;Open;Green;G236;2.053;1.803;5.51;1.704;0.815;0.664;0.629;19.01;0.51;23.07.2017;30.09.2017;69;1.139;1.194;136.27;27.96;4.92;67.12;sandy clay loam;6.89;18.5;74.5;G;1;10.05;27.95;-2.348858966;34.05138901;NO;YES;NO;0.960683591;
Main;Dry;120;Mwantimba;Wet;Agriculture;3;Wet_Ag3;Wet_Ag3_T8;Open;Green;;;;5.51;;;;;;;;;;;;;27.96;4.92;67.12;sandy clay loam;7.89;19;98.5;G;0;;;-2.348644976;34.05149597;NO;NO;NO;0.223816055;
Main;Dry;121;Mwantimba;Wet;Agriculture;4;Wet_Ag4;Wet_Ag4_T1;Open;Green;G280;1.945;1.695;5.51;1.602;0.849;0.698;0.599;20.50;0.48;23.07.2017;30.09.2017;69;0.997;1.126;136.27;17.96;4.92;77.12;sandy loam;2.02;9.65;63;G;0;5.5;29.10;-2.349263979;34.05146403;NO;NO;NO;0.689360725;
Main;Dry;122;Mwantimba;Wet;Agriculture;4;Wet_Ag4;Wet_Ag4_T2;Open;Green;G231;2.085;1.835;5.51;1.734;0.789;0.638;0.570;27.06;0.42;23.07.2017;30.09.2017;69;1.197;1.318;136.27;17.96;4.92;77.12;sandy loam;3.02;3.1;53;G;0;9.05;28.55;-2.34923196;34.05142204;NO;YES;NO;;
Main;Dry;123;Mwantimba;Wet;Agriculture;4;Wet_Ag4;Wet_Ag4_T3;Open;Green;G292;2.029;1.779;5.51;1.681;0.890;0.739;0.697;18.86;0.57;23.07.2017;30.09.2017;69;1.040;1.116;136.27;17.96;4.92;77.12;sandy loam;4.02;3.9;51;G;1;10.7;27.10;-2.349239001;34.05130402;NO;NO;YES;0.968704234;
Main;Dry;124;Mwantimba;Wet;Agriculture;4;Wet_Ag4;Wet_Ag4_T4;Open;Green;G116;1.925;1.675;5.51;1.583;0.638;0.487;0.483;17.99;0.40;23.07.2017;30.09.2017;69;1.188;1.187;136.27;17.96;4.92;77.12;sandy loam;5.02;5.45;47;G;1;9.15;28.05;-2.349279989;34.05128097;NO;YES;YES;0.697881107;
Main;Dry;125;Mwantimba;Wet;Agriculture;4;Wet_Ag4;Wet_Ag4_T5;Open;Green;G50;1.954;1.704;5.51;1.610;0.891;0.741;0.689;30.97;0.48;23.07.2017;30.09.2017;69;0.964;1.135;136.27;17.96;4.92;77.12;sandy loam;6.02;9.3;43;G;1;10.85;28.05;-2.34933204;34.05132196;NO;NO;NO;0.903038461;
Main;Dry;126;Mwantimba;Wet;Agriculture;4;Wet_Ag4;Wet_Ag4_T6;Open;Green;;;;5.51;;;;;;;;;;;;;17.96;4.92;77.12;sandy loam;7.02;10.85;40;G;1;;;-2.349350983;34.05133202;NO;NO;NO;0.170217058;
Main;Dry;127;Mwantimba;Wet;Agriculture;4;Wet_Ag4;Wet_Ag4_T7;Open;Green;G318;1.929;1.679;5.51;1.587;0.706;0.556;0.587;13.94;0.50;23.07.2017;30.09.2017;69;1.124;1.082;136.27;17.96;4.92;77.12;sandy loam;8.02;5.35;58;G;1;9.7;28.10;-2.349185022;34.05126496;NO;NO;YES;0.925061716;
Main;Dry;128;Mwantimba;Wet;Agriculture;4;Wet_Ag4;Wet_Ag4_T8;Open;Green;G34;2.133;1.883;5.51;1.779;0.926;0.775;0.717;26.71;0.53;23.07.2017;30.09.2017;69;1.108;1.254;136.27;17.96;4.92;77.12;sandy loam;9.02;10.9;44;G;0;8.45;28.40;-2.349309996;34.05141802;NO;NO;NO;0.978444148;
Main;Dry;129;Mwantimba;Wet;Pasture;1;Wet_P1;Wet_P1_T1;Open;Green;G80;2.026;1.776;5.51;1.678;0.730;0.579;0.534;20.01;0.43;23.07.2017;30.09.2017;69;1.197;1.251;136.27;31.21;11.38;57.41;sandy clay loam;1.73;2.4;2.4;O;1;11.8;29.05;-2.350336025;34.04966201;YES;YES;NO;0.9335421;
Main;Dry;130;Mwantimba;Wet;Pasture;1;Wet_P1;Wet_P1_T2;Open;Green;G64;2.084;1.834;5.51;1.733;0.837;0.686;0.668;23.22;0.51;23.07.2017;30.09.2017;69;1.148;1.220;136.27;31.21;11.38;57.41;sandy clay loam;2.73;2.1;3.5;O;0;8.95;28.55;-2.350372989;34.04962697;YES;NO;NO;;
Main;Dry;131;Mwantimba;Wet;Pasture;1;Wet_P1;Wet_P1_T3;Open;Green;G118;2.087;1.837;5.51;1.736;0.875;0.725;0.693;19.27;0.56;23.07.2017;30.09.2017;69;1.113;1.176;136.27;31.21;11.38;57.41;sandy clay loam;3.73;4.5;7.5;O;0;8.95;28.60;-2.350325966;34.049617;YES;NO;NO;0.950472811;
Main;Dry;132;Mwantimba;Wet;Pasture;1;Wet_P1;Wet_P1_T4;Open;Green;;;;5.51;;;;;;;;;;;;;31.21;11.38;57.41;sandy clay loam;4.73;0.7;9.8;G;1;;;-2.350480026;34.04955103;NO;NO;NO;0.193522284;
Main;Dry;133;Mwantimba;Wet;Pasture;1;Wet_P1;Wet_P1_T5;Open;Green;G270;2.014;1.764;5.51;1.667;0.888;0.738;0.639;27.49;0.46;23.07.2017;30.09.2017;69;1.026;1.204;136.27;31.21;11.38;57.41;sandy clay loam;5.73;2.2;10;O;1;8.75;31.30;-2.350474996;34.04980198;YES;NO;NO;0.75397125;
Main;Dry;134;Mwantimba;Wet;Pasture;1;Wet_P1;Wet_P1_T6;Open;Green;G316;2.058;1.808;5.51;1.708;0.651;0.501;0.515;14.44;0.44;23.07.2017;30.09.2017;69;1.308;1.268;136.27;31.21;11.38;57.41;sandy clay loam;6.73;1.1;15.4;O;1;6.65;29.20;-2.350355973;34.04980098;NO;NO;YES;0.954343502;
Main;Dry;135;Mwantimba;Wet;Pasture;1;Wet_P1;Wet_P1_T7;Open;Green;G77;2.019;1.769;5.51;1.672;0.943;0.793;0.692;34.18;0.46;23.07.2017;30.09.2017;69;0.977;1.216;136.27;31.21;11.38;57.41;sandy clay loam;7.73;2.1;5.6;O;1;8.55;31.35;-2.350358991;34.049719;YES;YES;NO;0.732495084;
Main;Dry;136;Mwantimba;Wet;Pasture;1;Wet_P1;Wet_P1_T8;Open;Green;G332;2.121;1.871;5.51;1.768;0.983;0.832;0.755;36.13;0.48;23.07.2017;30.09.2017;69;1.039;1.286;136.27;31.21;11.38;57.41;sandy clay loam;8.73;2.3;16.3;G;1;5.9;29.90;-2.350215996;34.04982202;YES;NO;NO;0.89876607;
Main;Dry;137;Mwantimba;Wet;Pasture;2;Wet_P2;Wet_P2_T1;Open;Green;G30;2.068;1.818;5.51;1.718;0.809;0.658;0.593;19.57;0.48;23.07.2017;30.09.2017;69;1.160;1.241;136.27;33.96;8.92;57.12;sandy clay loam;2.07;1.2;32.4;G;1;8.9;27.55;-2.348596025;34.05007096;NO;YES;NO;0.959725389;
Main;Dry;138;Mwantimba;Wet;Pasture;2;Wet_P2;Wet_P2_T2;Open;Green;G213;2.067;1.817;5.51;1.717;0.662;0.511;0.420;28.08;0.30;23.07.2017;30.09.2017;69;1.306;1.415;136.27;33.96;8.92;57.12;sandy clay loam;3.07;2.8;26.4;G;1;7.05;28.80;-2.348544979;34.05014698;YES;YES;NO;0.868008655;
Main;Dry;139;Mwantimba;Wet;Pasture;2;Wet_P2;Wet_P2_T3;Open;Green;G17;1.987;1.737;5.51;1.641;0.736;0.585;0.567;21.35;0.45;23.07.2017;30.09.2017;69;1.152;1.195;136.27;33.96;8.92;57.12;sandy clay loam;4.07;5.7;19.4;G;1;11.2;28.15;-2.348720999;34.05012804;YES;YES;NO;0.962751363;
Main;Dry;140;Mwantimba;Wet;Pasture;2;Wet_P2;Wet_P2_T4;Open;Green;G401;1.939;1.689;5.51;1.596;0.930;0.780;0.753;22.90;0.58;23.07.2017;30.09.2017;69;0.909;1.016;136.27;33.96;8.92;57.12;sandy clay loam;5.07;1.4;33.4;G;1;7.3;28.00;-2.348625027;34.05007096;NO;NO;YES;0.913269265;
Main;Dry;141;Mwantimba;Wet;Pasture;2;Wet_P2;Wet_P2_T5;Open;Green;;;;5.51;;;;;;;;;;;;;33.96;8.92;57.12;sandy clay loam;6.07;1.4;28.4;G;1;;;-2.348606;34.05001002;NO;NO;NO;0.210950038;
Main;Dry;142;Mwantimba;Wet;Pasture;2;Wet_P2;Wet_P2_T6;Open;Green;G87;1.987;1.737;5.51;1.641;0.793;0.643;0.544;14.29;0.47;23.07.2017;30.09.2017;69;1.095;1.176;136.27;33.96;8.92;57.12;sandy clay loam;7.07;1.7;33.8;G;1;8.45;28.40;-2.348618992;34.04999603;YES;NO;YES;0.972058814;
Main;Dry;143;Mwantimba;Wet;Pasture;2;Wet_P2;Wet_P2_T7;Open;Green;G501;1.917;1.667;5.51;1.575;0.787;0.636;0.609;20.62;0.48;23.07.2017;30.09.2017;69;1.031;1.092;136.27;33.96;8.92;57.12;sandy clay loam;8.07;2;23.4;G;1;12.5;28.00;-2.348497035;34.04997901;NO;NO;NO;0.69010119;
Main;Dry;144;Mwantimba;Wet;Pasture;2;Wet_P2;Wet_P2_T8;Open;Green;G141;2.031;1.781;5.51;1.683;0.662;0.511;0.485;16.89;0.40;23.07.2017;30.09.2017;69;1.270;1.280;136.27;33.96;8.92;57.12;sandy clay loam;9.07;2.5;19.8;G;1;9.45;29.15;-2.34865604;34.04989502;NO;YES;NO;;
Main;Dry;145;Mwantimba;Wet;Pasture;3;Wet_P3;Wet_P3_T1;Open;Green;G131;1.967;1.717;5.51;1.623;1.544;1.393;1.369;8.38;1.25;23.07.2017;02.10.2017;71;0.324;0.368;137.20;39.96;12.92;47.12;sandy clay;1.65;3.95;13;O;0;6.35;30.00;-2.367526973;34.06035799;NO;NO;NO;0.943558305;
Main;Dry;146;Mwantimba;Wet;Pasture;3;Wet_P3;Wet_P3_T2;Open;Green;G465;2.004;1.754;5.51;1.657;1.685;1.534;1.504;6.87;1.40;23.07.2017;02.10.2017;71;0.220;0.256;137.20;39.96;12.92;47.12;sandy clay;2.65;2.75;17.7;O;1;6.1;31.00;-2.367538037;34.06038196;NO;NO;NO;0.947309974;
Main;Dry;147;Mwantimba;Wet;Pasture;3;Wet_P3;Wet_P3_T3;Open;Green;G15;2.051;1.801;5.51;1.702;1.671;1.521;1.529;6.98;1.42;23.07.2017;02.10.2017;71;0.281;0.279;137.20;39.96;12.92;47.12;sandy clay;3.65;3.6;19;M;1;5.6;29.90;-2.367578018;34.06032303;NO;NO;NO;0.6746403;
Main;Dry;148;Mwantimba;Wet;Pasture;3;Wet_P3;Wet_P3_T4;Open;Green;G290;2.054;1.804;5.51;1.705;1.656;1.506;1.470;7.46;1.36;23.07.2017;02.10.2017;71;0.298;0.344;137.20;39.96;12.92;47.12;sandy clay;4.65;4.9;17.49;M;1;6.5;31.60;-2.367626969;34.06031096;NO;NO;NO;0.948943492;
Main;Dry;149;Mwantimba;Wet;Pasture;3;Wet_P3;Wet_P3_T5;Open;Green;G194;2.032;1.782;5.51;1.684;1.560;1.409;1.403;7.12;1.30;23.07.2017;02.10.2017;71;0.373;0.381;137.20;39.96;12.92;47.12;sandy clay;5.65;2.8;13;M;1;6.3;31.00;-2.367717996;34.06032496;NO;NO;NO;;
Main;Dry;150;Mwantimba;Wet;Pasture;3;Wet_P3;Wet_P3_T6;Open;Green;G272;2.065;1.815;5.51;1.715;1.393;1.243;1.143;8.23;1.05;23.07.2017;02.10.2017;71;0.573;0.666;137.20;39.96;12.92;47.12;sandy clay;6.65;2.75;19;O;0;6.2;30.80;-2.367523033;34.06051297;NO;YES;NO;0.965517926;
